"","scntfcN","dcmlLtt","dcmlLng","class","order","stratgy","temp_mean","temp_var","temp_autocor","ppt_mean","ppt_var","ppt_autocor","prop_drought","ECO_NAME","BIOME","ECO_ID","ECO_SYM","biome_name"
"101","Plantago argyraea E.Morris",34.05,-109.55,"Magnoliopsida","Lamiales","complete",5.83131733173277,0.959888701476929,0.713402044652452,693.414836604421,21869.2344658744,8.99414857396408e-06,0.125,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"102","Plantago argyraea E.Morris",34.1547,-110.092,"Magnoliopsida","Lamiales","complete",10.5974102252867,0.278460798729043,0.21807438469084,523.683437440454,11322.5224483667,5.73211325010824e-05,0.425,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"103","Plantago argyraea E.Morris",33.99,-109.18,"Magnoliopsida","Lamiales","complete",8.22701739101875,0.71955358298855,0.690896566128341,418.509472730683,7416.10540371482,0.000410530119204351,0.925,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"104","Plantago argyraea E.Morris",34.5846,-110.7849,"Magnoliopsida","Lamiales","complete",10.4467127032396,0.321352869271758,0.277199360867434,409.016523035561,6926.87945591693,0.00076849995175659,0.925,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"105","Plantago argyraea E.Morris",34.33889,-110.79917,"Magnoliopsida","Lamiales","complete",9.75163450473693,0.662157256261163,0.527378598517064,698.456260122904,29426.2903586222,-0.000353209359203453,0.125,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"106","Plantago argyraea E.Morris",36.4498,-109.291,"Magnoliopsida","Lamiales","complete",11.2265443569276,0.411298111035757,0.379382847444735,212.241186746737,3669.52652814944,7.63214992408671e-05,1.075,"Colorado Plateau shrublands",13,51304,107,"Deserts & Xeric Shrublands"
"107","Plantago argyraea E.Morris",35.19806,-111.65056,"Magnoliopsida","Lamiales","complete",7.66448323319598,0.372955986847678,0.24715006742809,547.442090290349,15363.9694498553,-0.000143286287261084,0.35,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"108","Plantago argyrea Morris",34.456218,-110.517811,"Magnoliopsida","Lamiales","complete",10.4512102080554,0.309337596969005,0.266565536863027,388.197948548852,7070.9937162914,-0.000251439592147626,1.025,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"109","Plantago argyraea E.Morris",35.44,-111.76,"Magnoliopsida","Lamiales","complete",7.46279305946536,0.438420661943279,0.462901525440874,520.764095399438,14401.1536973274,-0.000165461298030735,0.4,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"110","Plantago argyraea E.Morris",35.215,-108.137,"Magnoliopsida","Lamiales","complete",8.31948818811556,0.389041779215964,0.37609813836095,425.123315578554,7247.24660952484,0.00174837437982149,0.725,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"111","Plantago argyraea E.Morris",35.215,-108.137,"Magnoliopsida","Lamiales","complete",8.31948818811556,0.389041779215964,0.37609813836095,425.123315578554,7247.24660952484,0.00174837437982149,0.725,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"112","Plantago argyraea E.Morris",35.158,-108.11,"Magnoliopsida","Lamiales","complete",8.19618083209526,0.370870000944108,0.380152465592466,483.897699867807,10403.3550558627,0.00118265011956432,0.6,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"113","Plantago argyraea E.Morris",35.171,-108.146,"Magnoliopsida","Lamiales","complete",8.39150039161124,0.452191974812011,0.456489506446733,490.844398312452,11313.5508105273,0.00107525319470813,0.525,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"114","Plantago argyraea E.Morris",34.2,-110.1,"Magnoliopsida","Lamiales","complete",10.370707651464,0.304197865806495,0.274868650668772,499.97904186714,10269.6056714534,8.25106286760162e-06,0.5,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"115","Plantago argyraea E.Morris",34.17,-110.09,"Magnoliopsida","Lamiales","complete",10.5974102252867,0.278460798729043,0.21807438469084,523.683437440454,11322.5224483667,5.73211325010824e-05,0.425,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"116","Plantago argyraea E.Morris",34.48,-110.34,"Magnoliopsida","Lamiales","complete",11.36185904247,0.306736214991048,0.263369450523585,293.6548484244,4318.07369609961,0.000820796115801837,1.075,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"117","Plantago argyraea E.Morris",33.944826,-108.669919,"Magnoliopsida","Lamiales","complete",8.77288574125709,0.943628423980586,0.736735929731286,402.504606293469,6495.01256128863,0.00132157189930244,0.975,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"118","Plantago argyraea E.Morris",34.430886,-110.945113,"Magnoliopsida","Lamiales","complete",9.2400540840335,0.734178597707148,0.609505060363886,708.694977550972,34789.1928307553,-0.000230239879803365,0.175,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"119","Plantago argyraea E.Morris",34.191549,-107.48329,"Magnoliopsida","Lamiales","complete",9.93523213921524,0.372033307948616,0.243033052143773,367.430860193764,4369.23184452103,0.00209689028222091,1.05,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"120","Plantago argyraea E.Morris",34.4309,-110.945,"Magnoliopsida","Lamiales","complete",9.2400540840335,0.734178597707148,0.609505060363886,708.694977550972,34789.1928307553,-0.000230239879803365,0.175,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"121","Plantago argyraea E.Morris",34.419,-110.563,"Magnoliopsida","Lamiales","complete",9.97137362782549,0.300231329281519,0.237660657507404,420.400284929973,8964.46272430039,-0.000366895399090145,0.85,"Arizona Mountains forests",5,50503,77,"Temperate Conifer Forests"
"122","Plantago aristata Michx.",33.749306,-82.053194,"Magnoliopsida","Lamiales","complete",17.2724664269424,0.413635913059667,0.359923489694307,1166.82932188453,30214.0945381633,-0.00055745829666212,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"123","Plantago aristata Michx.",39.4616,-74.7366,"Magnoliopsida","Lamiales","complete",12.4573030006595,0.435604523793655,0.347792517984284,1219.62471268817,44369.4102465093,-0.000586716377177866,0.025,"Atlantic coastal pine barrens",5,50504,71,"Temperate Conifer Forests"
"124","Plantago aristata Michx.",34.9754,-92.316,"Magnoliopsida","Lamiales","complete",16.2532641945816,0.385392492057581,0.199865202033375,1286.98054318312,60406.486578002,-0.000637145436483412,0.025,"Ozark Mountain forests",4,50412,61,"Temperate Broadleaf & Mixed Forests"
"125","Plantago aristata Michx.",31.45408,-86.78929,"Magnoliopsida","Lamiales","complete",18.4669495094113,0.478896820159488,0.518321183945919,1532.03509074886,62046.9756457959,-0.000622222996267608,0.025,"Southeastern conifer forests",5,50529,71,"Temperate Conifer Forests"
"126","Plantago aristata Michx.",39.280733,-77.75045,"Magnoliopsida","Lamiales","complete",12.0213321360146,0.365826855477598,0.165786618672099,1062.00339712748,41833.7796616925,-0.000651931899098785,0.025,"Appalachian-Blue Ridge forests",4,50403,61,"Temperate Broadleaf & Mixed Forests"
"127","Plantago aristata Michx.",39.280733,-77.75045,"Magnoliopsida","Lamiales","complete",12.0213321360146,0.365826855477598,0.165786618672099,1062.00339712748,41833.7796616925,-0.000651931899098785,0.025,"Appalachian-Blue Ridge forests",4,50403,61,"Temperate Broadleaf & Mixed Forests"
"128","Plantago aristata Michx.",36.5581,-76.9092,"Magnoliopsida","Lamiales","complete",15.4140713156723,0.297910244373076,0.385261998471449,1241.23975055974,47464.9554296524,-0.000842563075091961,0.025,"Middle Atlantic coastal forests",5,50517,59,"Temperate Conifer Forests"
"129","Plantago aristata Michx.",34.6825,-82.0403,"Magnoliopsida","Lamiales","complete",15.8016519313905,0.417166303608904,0.457938510027731,1160.4901867378,43830.7022895698,-0.000761005948491385,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"130","Plantago aristata Michx.",34.682611,-82.040278,"Magnoliopsida","Lamiales","complete",15.8016519313905,0.417166303608904,0.457938510027731,1160.4901867378,43830.7022895698,-0.000761005948491385,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"131","Plantago aristata Michx.",31.44989,-86.96561,"Magnoliopsida","Lamiales","complete",18.5363959335699,0.527171568765514,0.514802572139639,1553.54621105659,62717.6483599697,-0.000751054349383562,0.025,"Southeastern conifer forests",5,50529,71,"Temperate Conifer Forests"
"132","Plantago aristata Michx.",33.794139,-94.935278,"Magnoliopsida","Lamiales","complete",17.0041616253736,0.398161258359569,0.290353350972592,1273.14776313596,70384.3765536698,-0.000554517741746765,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"133","Plantago aristata Michx.",36.90185,-94.89799,"Magnoliopsida","Lamiales","complete",14.4663322727855,0.514928292721009,0.115523785834193,1194.63699117521,56527.4900264166,-0.000511127068825697,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"134","Plantago aristata Michx.",37.37616,-94.81405,"Magnoliopsida","Lamiales","complete",13.9510152165483,0.565610940828766,0.175758715728579,1173.35085240806,49208.4864536422,-0.000687938108295517,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"135","Plantago aristata Michx.",37.33982,-94.88962,"Magnoliopsida","Lamiales","complete",13.9932908546634,0.560616437825859,0.169097869607748,1154.51662835842,47150.3013999859,-0.000652522377387357,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"136","Plantago aristata Michx.",37.26704,-94.92183,"Magnoliopsida","Lamiales","complete",14.023354297731,0.572829607950361,0.172431017748933,1137.45515851277,45536.7104145078,-0.00061969048728713,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"137","Plantago aristata Michx.",37.37742,-94.813555,"Magnoliopsida","Lamiales","complete",13.9510152165483,0.565610940828766,0.175758715728579,1173.35085240806,49208.4864536422,-0.000687938108295517,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"138","Plantago aristata Michx.",37.19392,-94.65513,"Magnoliopsida","Lamiales","complete",14.0917079274247,0.52190294166457,0.153938294090769,1186.30661085175,47340.8577890807,-0.000746672043346113,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"139","Plantago aristata Michx.",37.42764,-94.79336,"Magnoliopsida","Lamiales","complete",13.9433542809835,0.572159125911987,0.179772692676927,1182.47007490949,47854.0591763286,-0.000688149013715061,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"140","Plantago aristata Michx.",39.079917,-76.795283,"Magnoliopsida","Lamiales","complete",12.8898761795788,0.336494442774899,0.167430967558642,1165.27594589606,45741.4136375163,-0.000768457222399809,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"141","Plantago aristata Michx.",39.033333,-76.757778,"Magnoliopsida","Lamiales","complete",12.6703591463042,0.324710168983171,0.162012820874591,1159.29221548685,45412.8884732135,-0.000752280789458852,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"142","Plantago aristata Michx.",39.0799,-76.7953,"Magnoliopsida","Lamiales","complete",12.8898761795788,0.336494442774899,0.167430967558642,1165.27594589606,45741.4136375163,-0.000768457222399809,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"143","Plantago aristata Michx.",39.04,-76.7579,"Magnoliopsida","Lamiales","complete",12.6703591463042,0.324710168983171,0.162012820874591,1159.29221548685,45412.8884732135,-0.000752280789458852,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"144","Plantago aristata Michx.",33.19578,-83.76753,"Magnoliopsida","Lamiales","complete",17.2373909368748,0.422188650828958,0.426378936600204,1193.12613138338,43544.7827368319,-0.000584103396752622,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"145","Plantago aristata Michx.",31.14,-86.66,"Magnoliopsida","Lamiales","complete",19.2320350553931,0.408617339725478,0.459915965764886,1582.56296148533,75155.4953700916,-0.000642654875393438,0.025,"Southeastern conifer forests",5,50529,71,"Temperate Conifer Forests"
"146","Plantago aristata Michx.",31.14156,-86.66907,"Magnoliopsida","Lamiales","complete",19.2320350553931,0.408617339725478,0.459915965764886,1582.56296148533,75155.4953700916,-0.000642654875393438,0.025,"Southeastern conifer forests",5,50529,71,"Temperate Conifer Forests"
"147","Plantago aristata Michx.",32.8413,-97.4774,"Magnoliopsida","Lamiales","complete",19.0334056296,0.37775311728382,0.284699546506572,905.160090748857,43353.3448122086,-0.000617960240914135,0.05,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"148","Plantago aristata Michx.",32.8411,-97.4783,"Magnoliopsida","Lamiales","complete",19.0334056296,0.37775311728382,0.284699546506572,905.160090748857,43353.3448122086,-0.000617960240914135,0.05,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"149","Plantago aristata Michx.",34.704167,-82.856944,"Magnoliopsida","Lamiales","complete",16.6428592728406,0.637511736955765,0.601704304119317,1325.2430256169,81315.0368471166,-0.00063352633934477,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"150","Plantago aristata Michx.",32.6682,-97.2098,"Magnoliopsida","Lamiales","complete",18.861971552779,0.407852330413443,0.341175247866084,940.993864478134,56288.7813445991,-0.000627646176239637,0.05,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"151","Plantago aristata Michx.",32.6682,-97.2098,"Magnoliopsida","Lamiales","complete",18.861971552779,0.407852330413443,0.341175247866084,940.993864478134,56288.7813445991,-0.000627646176239637,0.05,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"152","Plantago aristata Michx.",33.7698,-94.9354,"Magnoliopsida","Lamiales","complete",17.0408667122445,0.40188921451894,0.308786871894561,1264.68922535966,75174.5645507525,-0.000553716187270926,0.025,"Central forest-grasslands transition",8,50804,245,"Temperate Grasslands, Savannas & Shrublands"
"153","Plantago aristata Michx.",34.711944,-82.821389,"Magnoliopsida","Lamiales","complete",16.6771006467866,0.584226188049134,0.5738993926698,1319.12220131479,76071.7170644336,-0.000646078419094075,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"154","Plantago aristata Michx.",34.711944,-82.821389,"Magnoliopsida","Lamiales","complete",16.6771006467866,0.584226188049134,0.5738993926698,1319.12220131479,76071.7170644336,-0.000646078419094075,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"155","Plantago aristata Michx.",33.729554,-82.184134,"Magnoliopsida","Lamiales","complete",17.3482471093899,0.403738429666467,0.315760316070903,1162.82171928592,38215.1724765242,-0.000681730401733682,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"156","Plantago aristata Michx.",41.15,-122.31,"Magnoliopsida","Lamiales","complete",12.6303372034212,0.288911327044346,0.288887883873428,1589.40394406202,316756.462487161,-0.000524565631341588,0.05,"Klamath-Siskiyou forests",5,50516,76,"Temperate Conifer Forests"
"157","Plantago aristata Michx.",34.932017,-81.895367,"Magnoliopsida","Lamiales","complete",15.985949493036,0.353451193172193,0.40958014604036,1240.81069871856,56312.2790367928,-0.000728327428713005,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"158","Plantago aristata Michx.",33.98631,-84.385,"Magnoliopsida","Lamiales","complete",15.9832470591475,0.487646972907766,0.394182928117451,1330.33102342559,74441.7976796091,-0.000607212177475763,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"159","Plantago aristata Michx.",32.74,-85.59,"Magnoliopsida","Lamiales","complete",16.8826152987596,0.367438318215621,0.366682684791962,1329.43339278058,60487.2447783091,-0.000611233439221515,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
"160","Plantago aristata Michx.",32.7442,-85.59899,"Magnoliopsida","Lamiales","complete",16.8826152987596,0.367438318215621,0.366682684791962,1329.43339278058,60487.2447783091,-0.000611233439221515,0.025,"Southeastern mixed forests",4,50413,70,"Temperate Broadleaf & Mixed Forests"
